symbol,company,sector,industry,close,change_pct,volume,rel_volume,market_cap,pe,pb,roe,debt_to_equity,eps_ttm,div_yield,tech_rating,ma_rating,osc_rating,rsi,momentum,awesome_osc,cci20,stoch_k,stoch_d,macd,adx,atr,sma50,sma200,perf_1w,perf_1m,perf_1y,candle_patterns
HAVELLS,Havells India Limited,Producer Manufacturing,Electrical Products,1176.3,-1.5154052243804532,681280,0.9351039659427075,738859688017.0,43.654784657920615,7.803337583608254,19.0172144397461,0.0280472573018581,26.9455,0.849365099588058,Sell,Sell,Neutral,47.49096591741145,25.799999999999955,-8.586470588231577,21.407528641565857,74.58368444283941,70.32406570605696,-11.110390804097733,23.380083237239006,28.821149509215363,1220.6000000000004,1375.317500000002,2.5544899738448086,-1.9750000000000039,-23.780211235663838,
INDUSINDBK,IndusInd Bank Ltd.,Finance,Major Banks,947.45,0.9267643142476747,6521623,3.4848240019399013,738539954135.0,83.42578895463511,,1.36218700715417,0.650888816989083,11.3568,0.0,Buy,Strong buy,Buy,60.79709987240991,42.65000000000009,20.500735294114406,125.98105759178746,82.4827586206897,75.0574712643678,10.330720595043772,18.73492790401423,23.35514216690203,896.528999999999,849.8265000000025,5.102889788673803,6.9900062108294385,11.85950413223141,
BAJAJHFL,Bajaj Housing Finance Ltd.,Finance,Finance/Rental/Leasing,88.36,2.899732153254914,17570172,4.100466753171588,737578262771.0,28.778009379885358,,12.0572861664075,4.60230681900422,3.0704,0.0,Buy,Strong buy,Buy,62.863784104354345,4.219999999999999,1.5008529411766318,165.8763971257736,70.46940601555518,66.51941179575913,0.3794873764411193,23.25053496315767,1.9095690723070002,85.97839999999991,95.25505,5.567502986857821,5.833033896275009,-26.42797668609492,
FORTIS,Fortis Healthcare Ltd.,Health Services,Hospital/Nursing Management,962.95,0.4380704041721038,1190940,0.6675482933304531,726986940386.0,69.79011146704548,,11.0756578594501,0.350923394859305,13.7978,0.103847551793966,Buy,Buy,Neutral,51.75773726585692,-5.699999999999932,4.042941176471459,-5.503674087053028,52.26726726726724,55.640640640640605,7.233949375685256,16.574080894372432,24.48341648993571,941.4850000000017,928.8627500000009,-3.327979118562391,0.24985685284473386,26.23885684320924,
ICICIPRULI,ICICI Prudential Life Insurance Co. Ltd.,Finance,Life/Health Insurance,500.3,-4.175445316989085,3733720,2.404256845401646,725648681625.0,45.31702898550725,5.319242249859789,12.5787944656997,0.190372785861794,11.04,0.169932027189124,Sell,Sell,Sell,49.51997917903477,17.05000000000001,-13.167352941176603,51.63381774704473,75.73350521504749,64.96066640374944,-7.451835338882518,26.841847624790173,15.214154748061764,520.4549999999998,594.03475,7.568264889271122,-3.788461538461536,-20.524225575853848,
TORNTPOWER,Torrent Power Limited,Utilities,Electric Utilities,1438.4,-0.7041281237056343,389436,1.274748339036001,723756670396.0,29.99822730164027,3.799750004768179,13.171915235057202,0.7323889023151889,47.9495,1.39246675485623,Neutral,Neutral,Neutral,46.503655855057104,-21.699999999999818,-86.53411764705834,10.12807397252008,59.84276729559747,46.24261335797698,-29.442039253518715,23.58789826960753,45.051781591259086,1532.677999999998,1387.390999999997,3.370463528566302,-2.8108108108108047,3.6311239193083638,
LTF,L&T Finance Ltd,Finance,Finance/Rental/Leasing,286.5,-0.13942140118507398,4742265,0.871955249829719,717952813336.0,24.116161616161616,2.564031656528226,11.1346934567924,3.94152060158243,11.88,0.959692898272553,Buy,Strong buy,Sell,55.76767186304582,17.899999999999977,10.714411764706142,69.33622116748558,80.299352750809,86.19201725997834,2.1537840865092903,15.844937895651537,9.197067676450457,281.43999999999994,278.3754499999998,8.935361216730039,4.162879476458821,51.55522640710961,
MCX,Multi Commodity Exchange of India Limited,Finance,Investment Banks/Brokers,2803.8,-0.47564958114438577,2642248,0.872440270361099,714869613762.0,53.62798953376279,,56.2744857723663,0.0016713835263383401,52.2824,0.214018191546281,Sell,Sell,Neutral,40.76412958078678,8.800000000000182,-198.12441176470747,-64.44646108362033,38.10235421280298,33.88561638224556,-56.86926524635874,28.989461222104307,103.22084481272006,2965.2160000000003,2301.8479999999986,-0.6449326718639199,-17.501324074618953,75.89711417816814,long_lower_shadow_bullish
SWIGGY,Swiggy Limited,Transportation,Air Freight/Couriers,254.05,-0.7423324868138219,8866241,0.6860010861053344,701671677318.0,,,-29.1166656216957,0.139292344654363,-17.4469,0.0,Sell,Strong sell,Buy,48.17526904443012,3.450000000000017,1.2080882352948379,15.767347985593178,58.78477089506773,61.51819284578135,-2.4834396947741766,17.878719716512357,9.845178958260222,264.43399999999986,345.1307499999999,4.033579033579043,-2.0435704646231003,-30.311342751337264,
PAYTM,One 97 Communications Ltd.,Finance,Finance/Rental/Leasing,1090.1,-0.3473809306152465,1585508,0.7756992816684177,698255423229.0,128.24705882352941,,3.5584667355817703,0.0107325595906652,8.5,0.0,Sell,Strong sell,Neutral,48.980447441632265,24.899999999999864,-6.798235294116921,8.278976417457622,71.28970720765165,72.64728391354355,-5.522897040621729,16.58004326998838,40.613419190571996,1117.5089999999998,1191.4225000000001,5.323671497584532,-1.9429702257803485,22.20852017937219,spinning_top_black
MAHABANK,Bank of Maharashtra,Finance,Major Banks,90.19,0.7709497206703885,14248205,0.6451823462935627,693009109602.0,9.886219143245494,2.087912723905432,22.6596296285903,1.1210493849866001,9.1228,2.77469478357381,Buy,Strong buy,Buy,70.56305973786041,11.0,7.606558823529497,123.7756543813013,91.40113749605092,88.20717737496541,3.067059245745213,21.35500934972308,2.6224186689529745,79.75800000000001,65.59245000000003,6.860189573459706,15.628205128205126,65.66862601028656,
NATIONALUM,National Aluminium Co. Ltd.,Non-Energy Minerals,Aluminum,376.0,2.2433718558803535,8824485,0.8031177567576422,689930692104.0,11.911927768097575,,29.4196144803935,0.00276943173186457,31.565,3.46066817516305,Sell,Sell,Neutral,41.88890689287033,-19.69999999999999,-30.513529411764296,-74.68610482722333,15.513264129181072,13.914025213822285,-10.983254344282216,25.89085207436373,14.792313914431146,408.5290000000001,323.7209000000002,-1.0526315789473684,-5.835211620335589,101.3926084627745,engulfing_bullish
OIL,Oil India Limited,Energy Minerals,Oil Refining/Marketing,418.15,-0.582501188777947,2283403,0.4011499781567325,680003365953.0,10.273981017152376,,12.2857581903322,0.646190340554457,40.6999,2.87047003946896,Sell,Strong sell,Neutral,29.473970641880342,-65.20000000000005,-55.23926470588219,-92.43160732264458,9.54063604240283,9.477574936168049,-18.454652075856416,29.873403355456592,13.217590808472554,471.84600000000006,445.0567499999993,-2.038186716645202,-16.80262634301632,-11.18309260832626,
IDFCFIRSTB,IDFC First Bank Ltd.,Finance,Regional Banks,78.68,0.7555384812395997,17050266,0.5685139291075191,677850781136.0,41.85106382978724,,3.76476792373596,0.7727783905977179,1.88,0.317581300813008,Buy,Strong buy,Buy,74.52850102066506,6.3300000000000125,6.577323529411871,130.3710146410506,89.12133891213391,86.68337474955574,2.388143898764767,31.100746144821763,1.8387160014660238,70.281,74.91599999999995,7.193460490463217,17.187965445338108,11.177052423343241,
SCHAEFFLER,Schaeffler India Ltd,Producer Manufacturing,Metal Fabrication,4329.9,3.437649307214516,259040,4.95044585354294,676771439862.0,55.71117015459241,,,,77.7205,0.808342090372646,Strong buy,Strong buy,Buy,63.17442937108431,294.59999999999945,67.1770588235322,192.81518827268317,88.52346386974568,82.20979031464576,27.58133404759792,10.872555966800354,134.5314705214475,4098.753999999998,3979.7395000000006,11.028770706190045,9.158977461806074,8.928301886792443,
IOB,Indian Overseas Bank,Finance,Major Banks,35.09,-0.3973885892704896,4843466,0.726068474186859,676291414744.0,12.465806955842126,1.8267136437653313,15.660981100322099,1.41550067459583,2.8149,0.0,Buy,Strong buy,Neutral,61.0977310519111,2.1600000000000037,0.9017352941176213,154.74523322201705,71.1943793911007,77.32534648260821,0.23662502063190516,25.014527775658458,0.8186653325420826,34.162399999999984,36.22954999999999,7.936019686250402,5.122828040742962,-6.799468791500652,
PIRAMALFIN,Piramal Finance Limited,Finance,Finance/Rental/Leasing,2153.1,7.7411929543634805,2019590,7.289930670235848,675770757050.0,32.67223065250379,1.7291862546341321,6.71489473201418,2.8503612605360304,65.9,0.0,Strong buy,Strong buy,Buy,70.73689401947802,175.69999999999982,79.6129411764698,251.19457620209988,69.89518466414684,62.42576616176168,38.8444920827792,22.319722069785332,70.47003105468677,1907.3260000000002,,9.427729213254727,11.190869655029942,70.88095238095237,
BIOCON,Biocon Limited,Health Technology,Pharmaceuticals: Major,415.5,0.3986951794128253,1865496,0.7658762735414573,673156091435.0,150.9811046511628,,1.38516195546359,0.45351994311203103,2.752,0.120279047389945,Buy,Buy,Neutral,53.87520763186984,3.1999999999999886,2.098529411764673,-48.71909516949079,30.897104822134327,27.5049893096873,3.4353971119850826,16.158033189790675,9.833014979987409,394.40500000000145,380.58874999999944,-0.9535160905840286,-2.464788732394366,21.137026239067055,
PHOENIXLTD,Phoenix Mills Ltd.,Finance,Real Estate Development,1881.1,1.4781248314182371,584631,1.14971138779286,672614419003.0,54.961943580079186,,11.4179613675777,0.48441479372186796,34.2255,0.132929228478758,Buy,Strong buy,Neutral,65.7681821571739,130.0,84.752647058825,149.4558050838826,82.76589775865266,85.37342290098502,27.944124452286133,19.45254650502089,54.15773930329952,1776.9079999999997,1710.0300000000027,6.409096051589544,10.00584795321637,16.98383084577114,
BANKINDIA,Bank of India,Finance,Major Banks,146.57,-0.7449041782352505,10500090,1.008905939957755,667193504714.0,6.474540482995331,0.7417689182071855,12.0764475772385,1.88881015608065,22.6379,3.17297850562948,Buy,Strong buy,Neutral,54.77175563398792,5.109999999999985,4.764176470588467,69.04736217499264,76.38211382113815,74.18699186991863,1.0863342547106072,12.958328828555556,4.168812599042368,143.68500000000003,143.40430000000003,1.7847222222222174,5.979754157628331,23.531394858828474,
APARINDS,APAR Industries Limited,Electronic Technology,Electronic Equipment/Instruments,16280.0,2.959777384265115,118830,0.5915421862718231,653875807892.0,67.04554814265711,12.124867275341458,19.7431119984803,0.177163485606429,242.82,0.313344802162694,Buy,Strong buy,Neutral,74.44637520741806,2402.0,2570.8823529411875,118.82829049861758,86.65228574133268,88.85583030250545,982.7659704362122,46.159362765664284,682.8462492556947,12884.340000000015,9871.920000000002,9.82931930108615,33.991769547325106,104.34291452240493,
GICRE,General Insurance Corporation of India,Finance,Specialty Insurance,368.7,3.248389806776803,8541234,2.751829210712528,646935009003.0,6.693960547935257,,17.9006554546499,,55.0795,2.71186440677966,Sell,Strong sell,Neutral,44.64735292281611,-24.25,-19.32132352941227,-96.80904703594254,27.096327096327098,21.780914202588065,-6.582789253197063,15.518385803667709,12.012745326243365,388.2819999999997,378.8957499999999,-1.680000000000003,-4.728682170542639,-1.2587038028923376,
UNOMINDA,UNO Minda Limited,Producer Manufacturing,Auto Parts: OEM,1115.6,1.6121686856726312,551672,0.6760891752592482,645521040104.0,53.76385542168674,,19.0674831186683,0.401214132075665,20.75,0.237062217649953,Buy,Buy,Buy,53.98396002353329,25.59999999999991,0.9344117647062831,69.26067130149094,65.0375939849624,62.48955722639934,-1.495452298849159,15.0650072816546,37.95952548176462,1104.4180000000008,1194.751999999999,3.49754151591055,6.247619047619039,5.934858987750451,
PRESTIGE,Prestige Estates Projects Limited,Finance,Real Estate Development,1497.3,-1.9899194868102437,810768,1.065433021395838,645040068896.0,53.93965156995259,,7.54356241659016,1.08520300622507,27.7588,0.120196320657073,Buy,Strong buy,Sell,61.91302632183217,116.20000000000005,85.7076470588238,124.48264883794722,92.0800276447507,95.02216730160922,31.453291485379168,17.210853355177743,51.459456163183695,1393.9200000000033,1507.042,10.510000738061839,9.61200585651537,-11.533234859675039,long_lower_shadow_bullish
BERGEPAINT,Berger Paints India Limited,Process Industries,Industrial Specialties,550.7,9.038709038709044,7790257,22.171156248843808,643167120215.0,56.98763388006416,,17.2432683052977,0.0918327511220099,9.6635,0.688905003625816,Strong buy,Strong buy,Buy,66.86402959924308,60.450000000000045,13.02676470588193,230.5188473048903,61.422059869759295,55.99649514631204,8.239722701611015,24.327498253090265,19.518639991586138,492.8219999999991,505.79299999999984,5.700575815738972,9.701195219123514,-0.944329526036514,
ALKEM,Alkem Laboratories Ltd.,Health Technology,Pharmaceuticals: Major,5373.5,0.027922561429635145,82881,0.7235153622945496,642631996872.0,27.941138236747005,4.665812837823171,17.8399742375209,0.148129174173848,192.315,0.948881343318294,Sell,Sell,Buy,50.34420166488522,122.0,-71.62794117649537,19.59509255646342,55.13407765335668,42.03420984444636,-21.76413938955193,16.9347035889944,121.39595798042897,5424.909999999993,5519.2024999999985,0.6273408239700374,-1.1770114942528735,11.691955934317189,
NAUKRI,Info Edge India Ltd.,Technology Services,Internet Software/Services,984.25,-2.239769566944771,2539070,2.146175454261985,637981097593.0,44.82012750455373,,3.9821196369846006,0.006819009128050691,21.96,0.853745299319037,Sell,Strong sell,Neutral,49.57514393229922,-4.2000000000000455,22.536323529410993,-47.943978451284124,61.70697403176562,59.385782507253474,4.436370659102863,15.712219933387034,33.49157492034383,987.99,1193.4600000000005,1.4690721649484537,6.290496760259179,-32.86610735966168,long_lower_shadow_bullish
LINDEINDIA,Linde India Ltd.,Process Industries,Chemicals: Specialty,7460.5,2.542780564909628,48489,2.192346297485238,637717043460.0,115.90476560375964,14.912831049407755,13.577236405753702,0.0184964562677969,64.3675,0.0601801392167221,Strong buy,Strong buy,Neutral,63.30331247273306,450.0,-146.5955882353046,132.36600128431036,72.02170729514167,52.708362762038895,-23.583681965172218,14.350406085031878,225.2011541553962,7223.220000000007,6510.980000000011,10.698123006157727,1.296673455532926,6.502498215560314,
TIINDIA,Tube Investments of India Limited,Non-Energy Minerals,Steel,3285.6,0.8935974205435255,265126,0.8263073449680293,637216734319.0,99.86261899262031,,9.55645834995341,0.0972739153263729,32.9012,0.106316732734922,Buy,Strong buy,Neutral,63.8830088351976,156.5999999999999,204.72941176470567,134.41681725821883,87.780311668567,86.98040676841566,80.96609999972452,20.625683017331447,105.3400703766333,2991.3800000000024,2831.6774999999993,9.519999999999998,14.170546945583421,13.29655172413793,
JSWINFRA,JSW Infrastructure Limited,Industrial Services,Engineering & Construction,308.15,0.06494560805325171,4072021,1.0488078989457166,630742991116.0,42.221582812671265,,14.807819426082903,0.634237646518042,7.2984,0.259193260975215,Buy,Strong buy,Neutral,69.4742446761229,30.049999999999955,21.429117647058774,189.43416080738638,93.1983821717951,89.74824815560369,8.105421763206209,20.996175491517242,9.613833799246995,276.5204,278.76125000000013,10.527259684361535,17.14502946207944,-0.11345218800649036,
COFORGE,Coforge Limited,Technology Services,Information Technology Services,1463.3,-1.3283884018880678,8297808,2.9851856464722335,629369421164.0,31.859351186588285,,18.6658122235625,0.0763085052843483,45.93,1.07949304820141,Buy,Strong buy,Sell,58.97333288063152,27.799999999999955,61.28941176470903,37.11404088088553,57.86990225817323,53.51645882485113,33.13716397582198,17.64012657420724,56.80675092913965,1336.1160000000016,1544.491999999997,3.780141843971628,3.7065910701630016,-20.429581294181624,
GLENMARK,Glenmark Pharmaceuticals Limited,Health Technology,Pharmaceuticals: Major,2213.6,2.7669452181986958,954063,1.8199209817310311,624806707560.0,45.88637442502109,,14.0675823991364,0.0564612676676012,48.2409,0.22583049163298,Buy,Buy,Neutral,49.40145709500985,47.40000000000009,-116.33764705882413,-21.64444146619286,37.6117144614195,22.796790771575065,-34.363467973235856,26.113466698299497,68.06395745550098,2270.3460000000005,2064.0524999999993,1.9246707799981455,-8.156999419135339,33.285163776493256,
OBEROIRLTY,Oberoi Realty Limited,Finance,Real Estate Development,1683.5,-0.631566521071895,168755,0.37122233348174455,612415311690.0,24.41390671813866,3.415563229419801,14.913421247337903,0.157652807685706,68.9566,0.474974766965505,Buy,Strong buy,Sell,55.054365104592556,50.09999999999991,27.35823529411732,47.924257333584436,78.61498558904589,74.81849095936069,8.315779053117922,13.444361415823296,45.75516923320056,1666.8499999999979,1622.2430000000015,5.120199812675617,5.1990251827782314,-11.752371966242073,
HDBFS,HDB Financial Services Limited,Finance,Finance/Rental/Leasing,717.4,3.156229779279593,5185606,5.1318590141727665,595982687393.0,23.241273183769337,2.8826717633782146,13.943722967454,4.8428488123093,30.8675,0.0,Buy,Strong buy,Neutral,66.55834104241524,75.44999999999993,31.081323529412202,140.80349303528635,81.89400028854675,82.8677547995868,9.071696207447303,21.750067774951702,21.79523969224686,665.1819999999997,712.2427499999999,14.399617285919305,6.2499999999999885,-14.083832335329344,
