symbol,company,sector,industry,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma50,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,institution_score,sector_score,macro_score,risk_score,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
INDUSTOWER,Indus Towers Limited,Finance,Finance/Rental/Leasing,1083959917574.0,411.2,414.3,,422.3311373078012,,412.1855772984496,419.6699999999996,408.3984999999999,,,Bearish,17,41.15229124437121,-2.975827218363918,-1.1008332884929923,-1.875,15.835992251731636,-3.508154405725681,15.478416972281744,0,8098769.0,6400074.3,7180407.066666666,1.3340420424494437,68.16,,,100,407.86,404.53,416.16,421.13,412.83,412.8333333333333,10.26273159989048,406.07,416.33,395.81,421.46,431.73,441.99,0.67,11.0,-3.812865497076026,-4.294192947748165,-14.6,-5.31,-8.3,15.17645582514597,,,6.879625256314115,19.8073572401825,13.4616145496749,0.532893940311157,7.868790417889439,-27.486491332774875,33.3449255380373,,80,,,-27.486491332774875,,,,67,,,,,,,,0,,,,,,True,3.5,3.0,,,,3.0,27,80,67,,,60.0,30,40,False,44.0,0.0,Sell,1.76,452.0
ZYDUSLIFE,Zydus Lifesciences Limited,Health Technology,Pharmaceuticals: Major,1077576024578.0,1070.8,1074.4,,1017.7013698181008,,960.8013927895648,999.482,954.5177500000008,,,Bullish,83,55.7190520233619,22.21658044084552,30.50949189481565,-8.2929,43.18475406404445,-1.544685546156671,9.89771233822698,40,887232.0,1122105.4,2101643.733333333,0.7884385241411045,57.3,,,33,1062.86,1054.93,1080.86,1090.93,1072.93,1072.9333333333334,25.259783009469466,1058.17,1083.43,1032.91,1096.06,1121.32,1146.58,0.67,72.0,0.4361487595553968,21.654169506930234,-4.38,-1.06,1.98,21.37683763345551,3.974251983832054,1.885180714379763,16.058155068773804,19.7397409159005,18.3429809891744,0.460913121417559,16.81001656519588,11.377533096458883,21.3146999454848,,100,,,11.377533096458883,,,,100,,,,,,,,0,,,,,,True,0.48,3.0,,,,3.0,56,100,100,,,14.0,30,40,False,52.0,0.0,Buy,1.678571,1094.714286
LUPIN,Lupin Limited,Health Technology,Pharmaceuticals: Other,1075365175453.0,2351.6,2327.1,,2284.6647955088383,,2186.693587012616,2297.996000000002,2152.4530000000004,,,Bullish,100,62.615951857893165,5.006211095382241,-4.908612264255824,9.9148,11.300244208120242,4.30694167221113,85.99604836244175,80,1186959.0,736570.6,1187401.433333333,1.647830036911557,57.98,,,67,2317.94,2284.27,2370.54,2389.47,2336.87,2336.866666666667,45.01959283885982,2329.09,2374.11,2284.07,2396.62,2441.64,2486.66,0.67,32.0,3.362489560898422,3.367032967032963,-5.71,1.86,4.9,20.19234071784304,,0.3203188978762635,12.865470023675224,26.9200821104806,24.3572349392707,0.294730061603856,23.120279726438817,62.38148354712772,24.5827048615371,,100,,,62.38148354712772,,,,100,,,,,,,,0,,,,,,True,-0.79,3.0,,,,3.0,85,100,100,,,14.0,30,40,False,51.0,0.0,Strong buy,1.77027,2469.702703
MAXHEALTH,Max Healthcare Institute Ltd,Health Services,Hospital/Nursing Management,1066723953366.0,1094.75,1090.45,,1014.714197433122,,1049.436235669535,1009.1569999999996,1065.6982500000004,,,Bullish,100,70.32362515557926,13.963382260393246,2.7376998934922625,11.2257,17.69986573182903,8.665442453719784,98.5927811500452,60,2057402.0,2767418.7,3204580.7,0.7638671794653218,59.71,,,33,1081.65,1068.55,1105.3,1115.85,1092.2,1092.2,28.22764553266449,1080.64,1108.86,1052.41,1122.98,1151.21,1179.43,0.67,57.0,3.273430498561393,14.729616432613703,-16.7,1.77,4.81,74.17005420054201,,2.161345715850776,48.80002288920694,14.3327288535586,11.1498858466461,0.323669838823892,19.13633996636532,34.18181818181818,21.452328490646,,40,,,34.18181818181818,,,,100,,,,,,,,0,,,,,,True,-7.85,3.0,,,,3.0,71,40,100,,,35.0,30,50,False,51.0,0.0,Buy,1.36,1159.916667
DRREDDY,Dr. Reddy's Laboratories Ltd.,Health Technology,Pharmaceuticals: Major,1060801881577.0,1272.1,1267.5,,1282.3576429382194,,1266.7727204789223,1282.6839999999982,1264.001999999997,,,Bearish,33,45.29187761873582,-6.39269950769949,-4.784524550693262,-1.6082,14.741935988176127,-0.2743806835998746,39.7005934285694,0,1312877.0,998999.300000006,1973527.7666666687,1.389022813954112,70.87,,,67,1263.74,1255.37,1277.74,1283.37,1269.37,1269.3666666666666,24.59331486584433,1259.8,1284.4,1235.21,1296.69,1321.29,1345.88,0.67,17.0,-3.890903596252645,-1.3110938712180056,-7.54,-5.39,-2.35,24.776117077427067,,,15.675501429270614,12.062478622734,11.7311277750856,0.205114264724993,3.194126591610733,-24.249894881271164,13.875981222446098,,60,,,-24.249894881271164,,,,33,,,,,,,,0,,,,,,True,3.0,3.0,,,,3.0,27,60,33,,,14.0,30,30,False,38.0,0.0,Sell,1.851351,1335.444444
MARICO,Marico Limited,Consumer Non-Durables,Household/Personal Care,1060512983272.0,817.05,820.75,,804.2832557115452,,761.4375039513006,803.1520000000015,755.9242499999997,,,Bullish,100,52.29136649736519,1.1449104534510752,2.382277146177436,-1.2374,18.484958861868297,0.9950556242274357,58.56428292995787,60,2005978.0,1926401.9,1862724.5333333332,1.0524842284348157,48.46,,,100,806.49,795.92,826.54,836.02,815.97,815.9666666666666,17.507446782382708,808.3,825.8,790.79,834.56,852.06,869.57,0.67,43.0,-1.346293165901967,8.939999999999994,-3.74,-2.85,0.55,60.08383277567378,,7.390499418369903,44.8673961886598,43.0543677458766,41.7733522996681,0.132304038004751,25.667066752839077,8.16669052959799,15.6197193446477,,60,,,8.16669052959799,,,,67,,,,,,,,0,,,,,,True,-2.08,3.0,,,,3.0,84,60,67,,,26.0,30,40,False,39.0,0.0,Buy,1.214286,897.162791
AMBUJACEM,Ambuja Cements Limited,Non-Energy Minerals,Construction Materials,1048176719204.0,423.95,430.0,,438.27498405278885,,491.5302106407812,438.8809999999996,509.7374999999994,,,Bearish,0,46.22680055607118,-4.311757449935044,-5.2639503087588695,0.9522,11.149927966938948,2.082831687936426,83.5323719620017,60,2145518.0,2563979.3,3364238.5,0.6951017653816826,50.5,,,33,419.5,415.05,430.7,437.45,426.25,426.25,11.460979389773811,418.22,429.68,406.76,435.41,446.87,458.33,0.67,22.0,-0.9925268566090611,-0.2470588235294144,-32.16,-2.49,0.27,22.863321612701423,1.7659065611124256,2.504691600934428,18.78498924903036,8.13516304631659,8.05387131615058,0.0145921206289611,19.28391969061593,9.258462716907763,6.13390087138321,,60,,,9.258462716907763,,,,100,,,,,,,,0,,,,,,True,2.47,3.0,,,,3.0,31,60,100,,,3.0,30,60,False,45.0,0.0,Sell,1.371795,510.682927
JSWENERGY,JSW Energy Limited,Utilities,Electric Utilities,1045726863422.0,570.1,575.55,,551.5122951688707,,524.6672167908104,553.8150000000004,513.6817500000004,,,Bullish,83,53.13852083835367,4.812402550644492,6.481676552277162,-1.6693,12.602075249907935,-0.1488746825466367,45.02656784793462,20,3659448.0,2564157.4,3900440.5,1.5577605117444766,54.2,,,67,562.8,555.5,579.2,588.3,571.9,571.9,17.37991326867969,561.41,578.79,544.03,587.48,604.86,622.24,0.67,49.0,6.980671795834124,11.130604288499027,-7.65,5.48,6.0,44.6818349256609,3.2557738445029623,3.193015546054657,17.427956168538444,7.706751714850431,2.6438527893095,2.5050360128657103,60.923817770206014,14.127391611581702,36.3953901168872,,20,,,14.127391611581702,,,,67,,,,,,,,0,,,,,,True,-1.11,3.0,,,,3.0,55,20,67,,,21.0,30,50,False,54.0,0.0,Buy,1.619048,610.909091
INDHOTEL,Indian Hotels Co. Ltd.,Consumer Services,Hotels/Resorts/Cruise lines,1031561369659.0,724.75,710.45,,662.9124143035584,,684.0222691847542,658.2839999999987,693.2902500000013,,,Bullish,100,71.69676003698564,14.760242722164662,8.804639046861842,5.9556,16.7962438464531,11.115369873514757,100.0,60,3177687.0,2216958.999999997,2542886.36666665,1.5775507606350725,43.01,,,100,710.9,697.05,733.75,742.75,719.9,719.8999999999999,16.705637130181465,716.4,733.1,699.69,741.46,758.16,774.87,0.67,63.0,11.671802773497689,17.520674558131986,-10.74,10.17,13.57,49.49362507085152,7.903843028968581,5.235499248820532,32.60348456105164,17.2170321727997,13.9168346976111,0.2173220178221599,16.25380644882621,9.2669422597639,26.5329923358124,,60,,,9.2669422597639,,,,67,,,,,,,,0,,,,,,True,5.23,3.0,,,,3.0,84,60,67,,,9.0,30,80,False,50.0,2.0,Buy,1.160714,798.448276
GODREJCP,Godrej Consumer Products Limited,Consumer Non-Durables,Household/Personal Care,1023653890680.0,1000.6,1009.2,,1041.3731522961846,,1116.3615469426263,1047.6699999999998,1133.7757499999998,,,Bearish,0,42.29872273643527,-7.058640593209816,-8.780738213517555,1.7221,17.221384139705805,0.36108324974925,53.36817055729384,60,1412000.0,1022435.6999999976,1685006.9333333338,1.4929968718966424,65.23,,,67,992.0,983.4,1011.9,1023.2,1003.3,1003.3,25.962185428804048,987.62,1013.58,961.66,1026.56,1052.52,1078.49,0.67,13.0,-1.5738736966358449,-2.7694101642211533,-23.56,-3.07,0.33,54.98194926011199,,102.11076516980178,32.994386524559246,15.099088605459302,14.9117357612257,0.3489945032581339,7.812568529318191,0.5430819208415189,18.6110363148314,,60,,,0.5430819208415189,,,,67,,,,,,,,0,,,,,,True,1.7,3.0,,,,3.0,37,60,67,,,26.0,30,50,False,52.0,0.0,Strong sell,1.257143,1255.628571
MAZDOCK,Mazagon Dock Shipbuilders Ltd.,Producer Manufacturing,Trucks/Construction/Farm Machinery,1014238554670.0,2518.7,2533.9,,2473.244891868621,,2527.144016676365,2524.302,2560.0235000000025,,,Neutral,50,55.62674279390111,-0.2102919357839709,-17.49353202817113,17.2832,12.944511445668883,5.42904981163666,90.9549357915444,80,765738.0,733047.3,865064.5333333333,1.07043809737358,29.44,,,50,2496.8,2474.9,2542.8,2566.9,2520.9,2520.9,66.84257657429451,2485.28,2552.12,2418.44,2585.54,2652.39,2719.23,0.67,37.0,4.945833333333326,5.809947907914625,-25.24,3.45,2.37,36.80200820582356,,2.5737580390683346,36.684169393954384,31.202344648924303,31.0308179200644,0.0458611484713291,13.772275426264097,14.385230695177512,17.9415991161213,,80,,,14.385230695177512,,,,67,,,,,,,,0,,,,,,True,1.05,3.0,,,,3.0,62,80,67,,,86.0,30,50,False,46.0,0.0,Buy,1.625,2818.375
MANKIND,Mankind Pharma Ltd.,Health Technology,Pharmaceuticals: Major,998355852472.0,2414.2,2406.0,,2331.4078836756007,,2289.477427690896,2329.2960000000057,2278.2210000000027,,,Bullish,100,56.36255215884025,9.797305657469678,12.170386514466257,-2.3731,18.632947416372065,2.409434122338157,88.8554443900869,60,484809.0,334563.5,727371.5666666667,1.6047927065379193,52.54,,,67,2396.14,2378.07,2431.14,2448.07,2413.07,2413.0666666666666,60.84450189429443,2383.78,2444.62,2322.93,2475.04,2535.89,2596.73,0.67,65.0,-3.470611755297888,18.926108374384228,-11.13,-4.97,-1.93,52.165082108902325,,,28.8570428143893,12.4894516420835,9.79342188692305,0.387202966318494,16.27405470995904,-6.06860158311346,19.1294219492857,,40,,,-6.06860158311346,,,,67,,,,,,,,0,,,,,,True,-1.51,3.0,,,,3.0,77,40,67,,,14.0,30,30,False,45.0,0.0,Buy,1.583333,2648.285714
HEROMOTOCO,Hero Motocorp Limited,Consumer Durables,Motor Vehicles,995362336418.0,4974.9,5021.6,,5055.899094677729,,5201.596036463982,5057.688000000006,5458.256499999998,,,Bearish,17,49.82070991334444,-16.029770805617773,-42.05712444682344,26.0274,13.43766061683512,4.175479007433769,88.49726452960842,60,461353.0,441606.6,529948.3333333334,1.000927916085318,52.85,,,67,4931.94,4888.97,5018.14,5061.37,4975.17,4975.166666666666,115.19562773128006,4917.3,5032.5,4802.11,5090.1,5205.29,5320.49,0.67,10.0,0.1590497282061533,-4.6588731314680025,-22.13,-1.34,-2.42,17.351074218749996,,0.5621384238272645,12.426050852404426,28.088436261029305,27.8059977965301,0.0360280947046414,15.853562581035504,31.155939801472947,13.0562710445877,,100,,,31.155939801472947,,,,100,,,,,,,,0,,,,,,True,1.91,3.0,,,,3.0,44,100,100,,,77.0,30,50,False,46.0,0.0,Neutral,1.5625,5949.975
LLOYDSME,Lloyds Metals & Energy Ltd.,Non-Energy Minerals,Steel,992519551208.0,1766.2,1756.2,,1673.2967521430126,,1440.3297434765916,1713.7780000000007,1377.2354999999998,,,Bullish,83,54.61665774742277,14.070542087762531,20.164989755230533,-6.0944,20.169996880972448,3.2141187470780737,52.33540792419279,60,235003.0,357916.8,483620.6,0.6135299110288557,46.48,,,33,1743.16,1720.13,1788.06,1809.93,1765.03,1765.0333333333335,51.219244865704255,1740.59,1791.81,1689.37,1817.42,1868.64,1919.86,0.67,92.0,6.0780780780780805,47.06078268109909,-6.48,4.58,7.34,26.68782109398609,7.163108216306563,0.1805137148992003,19.140264502824092,36.3127133070028,20.9308759193196,1.49351339387739,157.3279660277829,147.0066585052701,32.3422937507706,,80,,,147.0066585052701,,,,100,,,,,,,,0,,,,,,,,,,,,,64,80,100,,,3.0,30,60,False,46.0,0.0,Buy,1.285714,2000.142857
ABCAPITAL,Aditya Birla Capital Ltd.,Finance,Multi-Line Insurance,985554536976.0,375.9,370.6,,351.6379533436197,,325.3389188894219,352.0209999999996,332.939,,,Bullish,100,61.46258807148571,5.544496776848064,3.3009877488295105,2.2435,15.6794992054435,9.27325581395348,94.90835174678232,80,11199442.0,3335640.6,3662971.6666666665,4.318735972567256,64.87,,,100,370.59,365.27,379.24,382.57,373.92,373.9166666666667,10.886005239966446,370.46,381.34,359.57,386.79,397.67,408.56,0.67,64.0,6.487252124645886,18.58044164037854,-0.36,4.99,2.0,26.39747191011236,,2.1002567451513614,39.4686004414293,11.6167063944962,2.24596727462506,5.21561677605539,11.572858514274534,12.391475927387532,14.3459732470505,,20,,,12.391475927387532,,,,100,,,,,,,,0,,,,,,True,-0.06,3.0,,,,3.0,92,20,100,,,60.0,30,65,False,39.0,0.0,Buy,1.0,414.272727
BHARATFORG,Bharat Forge Ltd,Producer Manufacturing,Metal Fabrication,976519940349.0,2041.4,2019.9,,1901.765211161765,,1643.2948445103282,1910.346000000001,1565.850999999998,,,Bullish,100,65.6159692078636,34.58320127233924,25.49021118777445,9.093,12.985115502602914,7.833711901114584,93.46258954039172,80,1726725.0,1085628.5,1123223.066666667,1.8156437944986377,49.89,,,100,2021.04,2000.67,2060.64,2079.87,2040.27,2040.2666666666669,54.343146950176994,2014.23,2068.57,1959.89,2095.74,2150.09,2204.43,0.67,65.0,10.644986449864502,18.824214202561123,-0.88,9.14,8.06,90.41384686248806,,7.01973231204012,35.11623233442889,11.4656757495543,9.51370496192398,0.762916186491633,11.167572572359768,12.74430496050174,11.633293882523,,20,,,12.74430496050174,,,,67,,,,,,,,0,,,,,,True,8.9,3.0,,,,3.0,92,20,67,,,86.0,30,65,False,46.0,0.0,Buy,1.980769,1887.538462
UNITDSPR,United Spirits Limited,Consumer Non-Durables,Beverages: Alcoholic,959957741606.0,1320.5,1350.3,,1294.3118391567912,,1341.5945399475822,1293.6040000000012,1348.7160000000017,,,Bullish,67,57.79616590606263,5.65677849711733,-4.055988576855489,9.7128,15.433559402409625,6.62091239402503,89.47673646505707,80,784253.0,875405.9000000268,930642.7666666904,0.9516661040218638,54.76,,,33,1305.54,1290.57,1341.94,1363.37,1326.97,1326.9666666666667,30.30192079158732,1305.35,1335.65,1275.05,1350.8,1381.1,1411.41,0.67,27.0,1.5769230769230769,1.890432098765432,-11.26,0.08,3.48,51.01548042635884,,3.2245870031854085,37.37130375024039,21.8977246070842,21.1031988244603,0.0461297888975762,7.233407904548844,16.177810492865756,16.9911914696338,,60,,,16.177810492865756,,,,100,,,,,,,,0,,,,,,True,1.53,3.0,,,,3.0,65,60,100,,,26.0,30,50,False,26.0,0.0,Buy,1.346154,1503.807692
RECLTD,REC Limited,Finance,Finance/Rental/Leasing,935452869019.0,355.35,358.7,,347.3091671158595,,362.4480974681581,351.4610000000001,357.2569999999991,,,Bullish,67,56.6978071284212,2.919701404258376,0.349714394303291,2.57,15.254081624515848,3.4799068142108465,96.01187563620506,80,2926136.0,4829544.599999988,5143896.233333333,0.5190199556558336,57.97,,,33,352.79,350.22,357.94,360.52,355.37,355.3666666666666,8.685831756840175,351.01,359.69,342.32,364.04,372.72,381.41,0.67,38.0,6.5836832633473445,5.821917808219181,-13.29,5.08,2.09,5.749534827279347,,2.1711590696009586,19.97676477577404,20.0257293960837,2.99528975654381,6.0517166599592,5.526986184204706,2.673105643407604,51.9143204626043,,60,,,2.673105643407604,,,,67,,,,,,,,0,,,,,,True,1.67,3.0,,,,3.0,65,60,67,,,60.0,30,50,False,33.0,0.0,Buy,1.291667,442.916667
ICICIGI,ICICI Lombard General Insurance Co. Ltd.,Finance,Specialty Insurance,933926223223.0,1870.1,1839.0,,1795.2650293998122,,1852.4777548868224,1797.0739999999976,1880.920000000002,,,Bullish,83,62.3011092263685,1.657137551339929,-11.25335277436898,12.9105,13.92052496103737,7.575931891394375,100.0,80,1503031.0,687057.2,666639.0333333333,2.454371352606691,71.49,,,100,1831.16,1792.23,1896.56,1923.03,1857.63,1857.6333333333328,47.37251645707574,1846.41,1893.79,1799.04,1917.47,1964.85,2012.22,0.67,33.0,4.236107240399086,3.88867285150825,-9.6,2.74,-0.25,33.81735985533454,5.604434566915304,3.3018376230263966,,17.815062537236,17.815062537236,0.0005506829731349,12.682992169482612,10.071656050955404,13.465910223573498,,80,,,10.071656050955404,,,,67,,,,,,,,0,,,,,,True,-2.91,3.0,,,,3.0,85,80,67,,,60.0,30,60,False,30.0,0.0,Buy,1.395833,2129.166667
ASHOKLEY,Ashok Leyland Limited,Producer Manufacturing,Trucks/Construction/Farm Machinery,920432981000.0,156.66,158.45,,159.19320238951977,,159.64850565076944,160.36259999999987,163.65195,,,Bearish,17,52.53200621581569,-0.8724528453295193,-2.9010110375437863,2.0286,19.17357372601844,11.090625443199537,93.28553271995467,80,15870225.0,29612270.49999995,29315270.066666685,0.5243952792088382,51.6,,,33,155.4,154.14,158.05,159.44,156.79,156.79,5.21990361685534,154.05,159.27,148.83,161.88,167.1,172.32,0.67,5.0,4.439999999999998,-8.428805237315885,-27.28,2.94,1.86,26.483416167968358,,2.248817093788189,13.327527045137272,26.222398161501705,6.35365848859102,4.489333779909551,16.060122525808318,11.911158197434634,17.0459287520972,,40,,,11.911158197434634,,,,100,,,,,,,,0,,,,,,True,-0.38,3.0,,,,3.0,45,40,100,,,86.0,30,65,False,53.0,0.0,Sell,1.458333,181.857143
LODHA,Lodha Developers Ltd.,Finance,Real Estate Development,917833156586.0,918.15,924.0,,895.4164270270707,,1005.49937136635,887.1100000000007,1025.4299999999998,,,Bullish,67,54.542584133186345,8.498550387118144,5.4358794310533325,3.0627,13.066720530867808,5.425421977264898,67.01262521617566,80,1749432.0,1618530.8,2064319.7,1.1068093214492167,48.76,,,67,909.1,900.05,925.1,932.05,916.05,916.05,31.169561055567225,902.57,933.73,871.4,949.32,980.49,1011.66,0.67,50.0,3.939548310409232,11.642752918287938,-39.19,2.44,-0.55,26.81512850467289,,1.1343955060648234,19.855293880916093,15.774894165286202,14.1609955078226,0.424972730630159,21.021807757901232,23.7888647866956,27.437305861047506,,100,,,23.7888647866956,,,,100,,,,,,,,0,,,,,,True,-1.19,3.0,,,,3.0,72,100,100,,,60.0,30,65,False,32.0,0.0,Buy,1.15625,1203.3125
SHREECEM,Shree Cement Limited,Non-Energy Minerals,Construction Materials,903627829590.0,25075.0,25410.0,,24755.10461904904,,26127.744240820557,24801.89999999996,26531.37499999999,,,Neutral,50,55.43251561978249,30.546346903076483,-87.34148998742852,117.8878,16.681732210878145,6.543445931591247,94.12427175296038,80,14059.0,32316.0,24899.33333333333,0.4242190163815708,50.98,,,33,24875.0,24675.0,25340.0,25605.0,25140.0,25140.0,580.9692311169406,24784.52,25365.48,24203.55,25655.97,26236.94,26817.91,0.67,40.0,2.97741273100616,7.135227515488143,-22.82,1.48,4.24,51.88931961565276,,0.9510063051958052,18.02191376173494,7.782832737570209,7.46608635740105,0.0802895709170677,8.61201390044926,55.291491233764354,8.80417619429827,,40,,,55.291491233764354,,,,100,,,,,,,,0,,,,,,True,-2.06,3.0,,,,3.0,59,40,100,,,3.0,30,50,False,50.0,0.0,Buy,1.714286,27360.789474
WAAREEENER,WAAREE Energies Limited,Electronic Technology,Semiconductors,899600762211.0,3125.4,3065.9,,3090.804481277261,,3034.1371538576705,3173.036000000001,3118.5129999999995,,,Bullish,83,55.44483381955063,-13.478437958135146,-25.063274167095656,11.5848,9.133225821045569,4.048205606232103,90.33061191157782,80,1902606.0,779961.0,1026455.4333333332,2.872580919606488,36.04,,,83,3069.5,3013.6,3164.4,3203.4,3108.5,3108.5,76.26685870561762,3087.27,3163.53,3011.0,3201.67,3277.93,3354.2,0.67,16.0,4.180000000000003,-1.7169811320754689,-19.14,2.68,10.2,24.257994411673398,,0.2415060946549773,14.675387554350396,31.035509316983102,28.964807303735103,0.255718158608165,83.71544427718351,98.53242562738652,18.5683487477941,,100,,,98.53242562738652,,,,67,,,,,,,,0,,,,,,True,9.25,3.0,,,,3.0,82,100,67,,,97.0,30,60,False,43.0,0.0,Buy,1.34375,3665.0625
IDBI,IDBI Bank Limited,Finance,Major Banks,891911741600.0,82.98,84.62,,77.38326941524977,,86.63042329550137,74.64859999999972,91.27119999999994,,,Neutral,50,60.77951215640941,2.333484129137318,0.9129617857962282,1.4205,24.55562643543125,15.490605427974964,70.96038894174104,80,22635586.0,39814749.1,17460655.70000003,0.5898282390108828,26.89,,,50,81.96,80.95,84.59,86.21,83.58,83.58333333333333,3.619031809262197,81.17,84.79,77.55,86.6,90.22,93.84,0.67,61.0,13.827160493827156,17.038081805359656,-29.9,12.33,9.34,9.683969750723556,,0.4760714620418295,,14.1491351276495,9.87542727144313,0.40988980248573,4.61678716922964,20.743444136006868,57.83682737592333,,80,,,20.743444136006868,,,,100,,,,,,,,0,,,,,,,,,,,,,62,80,100,,,60.0,30,75,False,,0.0,Buy,,
LENSKART,Lenskart Solutions Limited,Health Technology,Medical Specialties,891702807545.0,511.95,505.05,,504.2503391353442,,,510.781,,,,Bullish,100,54.747957144916825,-0.2066106004205039,-0.4305813564756994,0.224,13.84163928569128,1.446547111859707,53.0287263394596,80,36824632.0,8139354.1,9769984.233333332,7.599849136585565,66.36,,,100,502.26,492.58,521.61,531.28,511.93,511.9333333333333,14.46848928152798,504.72,519.18,490.25,526.42,540.89,555.36,0.67,28.0,4.89703923778301,1.9211626518017075,-8.2,3.4,6.44,179.12249396452188,,,51.62370941527603,6.65371502593642,5.17338496789652,0.354361973109606,,,7.99402997944189,,20,,,,,,,33,,,,,,,,0,,,,,,,,,,,,,92,20,33,,,14.0,30,60,False,73.0,0.0,Strong buy,1.325,593.35
AUROPHARMA,Aurobindo Pharma Ltd,Health Technology,Pharmaceuticals: Other,869953715917.0,1497.8,1443.7,,1421.4461351305383,,1289.0561108447434,1438.4959999999985,1238.9794999999986,,,Bullish,100,59.9243430104545,1.677912429054686,2.430604291029326,-0.7527,16.043228941836038,3.168480506956881,67.3144935543994,60,2506592.0,1301869.500000003,1337905.0000000007,2.125289190666328,48.29,,,100,1461.76,1425.73,1518.46,1539.13,1482.43,1482.4333333333334,37.90309722222609,1478.85,1516.75,1440.95,1535.7,1573.61,1611.51,0.67,64.0,-0.8145155949937061,18.684627575277336,-3.37,-2.31,0.73,24.822136745479465,,31.036740833305483,12.316946467472796,9.93628258219057,9.54438974281885,0.21305445598252,6.081724942180506,0.7708789456192953,15.0880989199206,,60,,,0.7708789456192953,,,,100,,,,,,,,0,,,,,,True,-3.15,3.0,,,,3.0,84,60,100,,,14.0,30,60,False,46.0,0.0,Strong buy,1.423077,1549.307692
